"Longitude";"Latitude";"Elevation";"Canopy_h";"Cloud_Flag_Atm";"Night_Flag";"Terrain_Slope";"Segment_Landcover";"Segment_Watermask";"MSW_Flag";"rh10";"rh15";"rh20";"rh25";"rh30";"rh35";"rh40";"rh45";"rh50";"rh55";"rh60";"rh65";"rh70";"rh75";"rh80";"rh85";"rh90";"rh95";"layer";"path";"X";"class";"vv";"vh";"b2";"b3";"b4";"b8";"b11";"b12";"geometry"
"2808";102.50455;12.116155;-21.023167;3.4028235e+38;1;1;0.00057111477;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2808;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.504554748535, 12.1161546707153)
"2809";102.50446;12.117058;-20.934647;3.4028235e+38;1;1;0.0012939048;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2809;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.504463195801, 12.117057800293)
"2810";102.50437;12.117959;-20.99198;3.4028235e+38;1;1;-8.2977131e-06;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2810;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.504371643066, 12.117959022522)
"2811";102.50428;12.118861;-20.976757;3.4028235e+38;1;1;6.1062274e-05;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2811;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.504280090332, 12.1188611984253)
"2812";102.50401;12.121568;-21.003029;3.4028235e+38;1;1;-0.00031294368;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2812;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.504005432129, 12.1215677261353)
"2813";102.50391;12.122469;-21.006086;3.4028235e+38;1;1;0.0011407143;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2813;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.503913879395, 12.1224689483643)
"2814";102.50382;12.123372;-20.973057;3.4028235e+38;1;1;-0.0021845994;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2814;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.50382232666, 12.1233720779419)
"2815";102.50374;12.124274;-20.974651;3.4028235e+38;1;1;-3.4555268e-07;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2815;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.50373840332, 12.1242742538452)
"2816";102.50365;12.125176;-20.997147;3.4028235e+38;1;1;0.00023613004;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2816;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.503646850586, 12.1251764297485)
"2817";102.50356;12.126079;-21.04821;3.4028235e+38;1;1;-7.3902484e-05;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2817;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.503555297852, 12.1260786056519)
"2818";102.50346;12.12698;-21.05806;3.4028235e+38;1;1;-0.00081967883;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2818;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.503463745117, 12.1269798278809)
"2819";102.50336;12.127882;-21.044468;3.4028235e+38;1;1;0.0009519523;200;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2819;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.503364562988, 12.1278820037842)
"2820";102.50327;12.128784;-21.008904;3.4028235e+38;1;1;0.0002119555;80;1;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2820;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.503273010254, 12.1287841796875)
"2821";102.50288;12.132753;-20.98349;3.4028235e+38;1;1;-0.0023073866;112;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2821;1;-6.68875932693481;-13.3155632019043;0.0904000028967857;0.0829500034451485;0.0467500016093254;0.231499999761581;0.0646999999880791;0.0205000005662441;c(102.502876281738, 12.1327533721924)
"2822";102.50283;12.133204;-21.27161;3.4028235e+38;1;1;0.00067202561;112;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2822;6;-13.5675230026245;-19.1627445220947;0.105850003659725;0.0943000018596649;0.0687500014901161;0.115000002086163;0.0562999993562698;0.0196000002324581;c(102.502830505371, 12.1332035064697)
"2823";102.4988;12.172985;-19.919506;3.4028235e+38;1;1;0.0018135742;90;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2823;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.498802185059, 12.1729850769043)
"2824";102.49863;12.17479;-19.89562;3.4028235e+38;1;1;-0.00010992429;50;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2824;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.498626708984, 12.1747903823853)
"2825";102.49754;12.185616;-20.234919;3.4028235e+38;1;1;0.00036272933;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2825;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.497535705566, 12.1856155395508)
"2826";102.49744;12.186517;-20.240978;3.4028235e+38;1;1;-0.0022986683;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2826;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.497444152832, 12.1865167617798)
"2827";102.49736;12.18742;-20.440758;3.4028235e+38;1;1;-0.00086423993;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2827;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.497360229492, 12.1874198913574)
"2828";102.49727;12.188322;-20.382994;3.4028235e+38;1;1;0.00027271511;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2828;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.497268676758, 12.1883220672607)
"2829";102.49709;12.190126;-21.147547;3.4028235e+38;1;1;0.0012459664;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2829;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.497085571289, 12.1901264190674)
"2830";102.49645;12.196441;-20.254074;3.4028235e+38;1;1;-0.00044631035;112;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2830;5;-7.062180519104;-13.715428352356;0.0961999967694283;0.100950002670288;0.0507000014185905;0.372200012207031;0.164700001478195;0.0532499998807907;c(102.496452331543, 12.1964406967163)
"2831";102.49636;12.197343;-20.264374;3.4028235e+38;1;1;-4.2532676e-05;112;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2831;5;-7.90504693984985;-14.2537078857422;0.0956500023603439;0.0912000015377998;0.049150001257658;0.292499989271164;0.15090000629425;0.0509000010788441;c(102.496360778809, 12.1973428726196)
"2832";102.49627;12.198245;-20.243288;3.4028235e+38;1;1;0.00049355597;126;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2832;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.496269226074, 12.1982450485229)
"2833";102.49591;12.201854;-20.554338;3.4028235e+38;1;1;-0.00083866838;126;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2833;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.495910644531, 12.2018537521362)
"2834";102.49564;12.20456;-19.943798;3.4028235e+38;1;1;-0.0027075405;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2834;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.495635986328, 12.2045602798462)
"2835";102.49554;12.205462;-19.854214;3.4028235e+38;1;1;0.0034887183;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2835;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.495544433594, 12.2054624557495)
"2836";102.49241;12.236493;-18.614052;3.4028235e+38;1;1;0.0002585481;126;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2836;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.492408752441, 12.2364931106567)
"2837";102.49235;12.237035;-18.602518;3.4028235e+38;1;1;0.00037936252;126;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2837;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.492347717285, 12.2370347976685)
"2838";102.49226;12.237937;-18.565578;3.4028235e+38;1;1;-0.00035987145;126;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2838;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.492263793945, 12.2379369735718)
"2839";102.49217;12.238839;-18.601522;3.4028235e+38;1;1;-0.00051611284;90;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2839;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.492172241211, 12.2388391494751)
"2840";102.49208;12.23974;-18.640774;3.4028235e+38;1;1;-1.3453888e-05;90;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2840;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.492080688477, 12.2397403717041)
"2841";102.49199;12.240643;-18.571579;3.4028235e+38;1;1;-0.0015863254;40;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2841;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.491989135742, 12.2406425476074)
"2842";102.4919;12.241545;-18.541615;3.4028235e+38;1;1;0.00060162786;90;0;3;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;3.4028235e+38;"145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered";"H:/02 MSc/MASTER 2025/JGSEE/Paper/output_filtered/content/data_icesat2/output/145812192_ATL08_20210204162053_06521001_007_01_subsetted_gt3l_filtered.geojson";2842;0;NA;NA;NA;NA;NA;NA;NA;NA;c(102.491897583008, 12.2415447235107)
